Customer ID,Name,Email,Product Purchased,Purchase Date,Amount Spent ($),Age,City,Payment Method,Last Login Date,Membership Status,Number of Orders,Average Order Value ($),Preferred Shipping Method,Account Created Date
9362,April Crosby,plopez@example.net,Laptop Case,2025-02-06,480.73,73,New Michaelmouth,Credit Card,2024-10-28,Silver,9,53.41,Express,2023-03-15 20:59:42.257713
3690,Steven Barron,christophercannon@example.org,Wireless Headphones,2025-02-15,197.38,40,Walkerborough,Debit Card,2025-02-01,Silver,35,5.64,Standard,2023-04-19 05:45:29.599200
8063,Gabriel Turner,parkersean@example.net,Portable Charger,2025-02-17,270.03,41,Garciahaven,PayPal,2024-12-06,Gold,10,27.0,Express,2023-07-29 20:09:18.253995
2513,Richard Leon,warrengerald@example.net,Portable Charger,2025-02-01,233.31,52,Paulborough,PayPal,2024-10-15,Silver,9,25.92,Express,2023-07-11 13:07:22.494341
9582,Terri Thompson,raymelissa@example.net,Wireless Headphones,2025-02-02,434.96,51,Randallborough,Debit Card,2024-11-01,Bronze,44,9.89,Express,2023-03-20 20:17:46.913109
4999,Julian Hughes,harrisonjulie@example.org,Smartphone,2025-02-04,484.85,18,East Jacqueline,Debit Card,2024-11-03,Gold,13,37.3,Express,2023-09-30 15:40:48.688361
5652,Mary Campbell,welchryan@example.org,Wireless Headphones,2025-01-27,177.02,59,Port Wendy,PayPal,2024-08-29,Silver,33,5.36,Express,2024-01-30 16:29:43.384867
2604,David Bennett,tracimaddox@example.net,Wireless Headphones,2025-01-28,359.27,71,Kevinport,Credit Card,2025-01-05,Silver,4,89.82,Express,2023-09-03 04:06:56.759547
8433,Tammy Bean,franciscoandrews@example.org,Wireless Headphones,2025-02-11,467.54,24,New Larrychester,Credit Card,2024-09-06,Bronze,22,21.25,Express,2023-07-10 02:29:02.062769
7792,Nancy Tyler,michellemacdonald@example.com,Smartphone,2025-02-01,475.61,19,South Josemouth,Credit Card,2024-09-27,Gold,50,9.51,Standard,2023-12-20 05:48:42.789650
2735,Michelle Vance,rachelramirez@example.org,Laptop Case,2025-02-01,438.62,58,Gardnerport,Debit Card,2024-10-19,Gold,40,10.97,Standard,2023-08-11 05:46:13.946164
3416,Jessica Brown,rhondahill@example.org,Portable Charger,2025-02-12,245.66,54,West Joseph,Credit Card,2024-10-07,Bronze,15,16.38,Standard,2023-12-22 11:41:50.276258
2249,Maria Smith,navila@example.net,Laptop Case,2025-01-31,155.65,28,Lake Donna,Debit Card,2025-02-17,Gold,30,5.19,Express,2023-10-11 14:54:22.322759
1498,Jessica Davis,jesus33@example.org,Smartphone,2025-02-03,21.53,23,Spencermouth,PayPal,2024-10-26,Bronze,48,0.45,Express,2023-11-15 23:51:21.636420
3796,Rebecca Tran,kellychang@example.org,Smartphone,2025-01-24,360.8,70,New Susan,PayPal,2025-02-01,Bronze,5,72.16,Standard,2023-03-18 17:22:28.365325
3965,Kevin Kidd,dillon76@example.net,Laptop Case,2025-01-20,314.42,80,South Catherine,Debit Card,2024-09-21,Silver,42,7.49,Standard,2024-02-07 18:00:14.227054
1934,Darren Marquez,kara91@example.org,Laptop Case,2025-02-15,274.62,36,North John,PayPal,2025-02-12,Gold,21,13.08,Standard,2023-11-21 10:06:28.381650
1750,Caroline King,ycervantes@example.org,Portable Charger,2025-02-05,340.63,50,Kennethbury,Debit Card,2024-11-17,Silver,24,14.19,Standard,2023-07-13 21:04:37.027528
4448,Leslie Moore,jo03@example.org,Wireless Headphones,2025-02-18,280.84,51,Davidsonville,Credit Card,2024-10-13,Gold,17,16.52,Express,2023-07-20 15:04:07.786410
3097,Amber Flores,cookbrian@example.com,Wireless Headphones,2025-02-17,482.2,50,Guerreromouth,PayPal,2024-12-06,Silver,16,30.14,Standard,2023-12-22 18:47:25.120738
3052,Julie Jackson,mendeztimothy@example.com,Portable Charger,2025-01-27,138.75,54,New Daniel,Credit Card,2024-09-04,Gold,8,17.34,Standard,2023-04-06 22:53:06.474805
1161,Michael Kelly,rose86@example.com,Smartphone,2025-02-09,479.03,49,South Kelly,PayPal,2024-10-12,Bronze,17,28.18,Standard,2023-07-08 12:53:09.934103
1080,Daniel Gray,saundersmelissa@example.com,Portable Charger,2025-01-27,358.31,27,New Danieltown,PayPal,2024-09-26,Bronze,25,14.33,Standard,2023-08-28 02:02:40.995465
9209,Heather Mathews,adam39@example.org,Smartphone,2025-02-12,349.87,25,Smithfurt,PayPal,2024-12-10,Silver,14,24.99,Express,2023-11-06 03:15:40.643882
8227,Michael Jordan,stacey03@example.net,Portable Charger,2025-02-11,447.11,45,South Terry,Credit Card,2024-09-04,Bronze,31,14.42,Standard,2023-06-15 10:20:58.199987
2098,David Cruz,eric83@example.net,Wireless Headphones,2025-01-26,145.57,31,Johnstad,PayPal,2024-09-16,Silver,17,8.56,Standard,2023-11-02 08:24:22.905683
1684,Kimberly Reed,carolhansen@example.com,Wireless Headphones,2025-02-15,224.1,36,North Christopherfort,Credit Card,2025-01-20,Silver,26,8.62,Standard,2023-06-11 14:08:47.374012
5461,Christina Booth,cchase@example.com,Wireless Headphones,2025-02-11,369.53,78,New Tonyamouth,Debit Card,2024-11-27,Gold,22,16.8,Standard,2023-09-28 15:22:36.952454
7379,Gabrielle Mendoza,yhall@example.org,Laptop Case,2025-02-12,234.87,20,Port Gloria,Debit Card,2024-08-26,Gold,24,9.79,Express,2023-08-11 01:25:11.301310
9870,Monica Davis,stonejulie@example.com,Smartphone,2025-02-13,394.18,63,Burchmouth,Debit Card,2024-11-08,Bronze,26,15.16,Standard,2023-10-11 18:42:13.459752
1519,Micheal Martin,hurstwesley@example.net,Smartphone,2025-02-02,82.02,47,Lake Jennifershire,Debit Card,2024-12-06,Gold,14,5.86,Standard,2023-07-11 18:25:08.114601
8579,Jason Parker,wilsonjoseph@example.com,Wireless Headphones,2025-02-02,63.32,53,Coleville,PayPal,2025-02-08,Bronze,33,1.92,Express,2023-07-10 23:23:36.943177
3618,Andrea Novak,martintracy@example.net,Laptop Case,2025-02-07,334.37,72,Rhondaburgh,PayPal,2024-10-08,Bronze,31,10.79,Express,2024-02-04 06:03:12.265046
2048,Jennifer Little,cory58@example.com,Portable Charger,2025-02-15,492.9,30,Reeveston,Debit Card,2024-12-28,Gold,38,12.97,Standard,2023-06-01 22:01:42.699807
7821,Joseph Richardson,bmaddox@example.com,Wireless Headphones,2025-02-13,404.62,45,Jonathanville,PayPal,2024-10-10,Silver,30,13.49,Express,2023-06-11 21:33:24.704999
1968,Denise Mueller,robert23@example.org,Laptop Case,2025-01-21,285.42,45,Tanyaton,Credit Card,2024-11-11,Gold,1,285.42,Express,2024-02-17 14:35:46.774227
3603,Kelly Martin,kara42@example.com,Smartphone,2025-02-16,382.46,65,Jonathanshire,Debit Card,2024-12-29,Silver,32,11.95,Standard,2023-09-18 14:55:10.022527
3444,Jade Robles,znorris@example.com,Wireless Headphones,2025-02-01,40.3,70,Victoriamouth,PayPal,2025-01-01,Gold,48,0.84,Express,2023-07-04 02:30:37.476876
4987,Kari Jones,francomarcus@example.net,Laptop Case,2025-02-11,323.15,27,Deborahshire,Credit Card,2024-09-01,Silver,30,10.77,Express,2023-07-27 10:59:05.706371
8529,Fred Espinoza,tatedaniel@example.com,Portable Charger,2025-02-16,410.24,62,West Bryanburgh,Debit Card,2024-10-25,Silver,32,12.82,Express,2024-02-03 19:36:06.208639
1765,Curtis Garcia,dbradford@example.com,Wireless Headphones,2025-01-24,412.78,67,South Danielberg,Credit Card,2025-01-28,Gold,4,103.19,Express,2023-09-18 14:18:21.147642
8679,Jeffrey Figueroa,albert42@example.net,Portable Charger,2025-02-02,262.16,54,Lake Kellyhaven,Credit Card,2024-11-29,Gold,46,5.7,Express,2023-03-29 02:54:28.812371
7671,Chad Hancock,vjohnson@example.com,Portable Charger,2025-01-29,65.87,78,South Daniellebury,Credit Card,2024-12-04,Bronze,47,1.4,Standard,2023-06-16 16:45:09.957672
7897,John Rogers,mckenziepatrick@example.com,Portable Charger,2025-02-18,396.69,50,Lake Bradley,Debit Card,2024-09-28,Bronze,20,19.83,Express,2023-10-04 22:08:46.414103
2761,Robert Bell,philipbrown@example.com,Portable Charger,2025-01-20,165.03,57,Perezberg,Credit Card,2024-09-19,Gold,26,6.35,Standard,2023-11-28 20:55:50.933816
8077,Jeffrey Cordova,diana53@example.net,Portable Charger,2025-02-08,485.25,35,Lake Teresa,PayPal,2024-09-12,Silver,4,121.31,Standard,2024-01-01 08:09:59.356112
5547,Danny Jackson,dmcintyre@example.net,Portable Charger,2025-02-08,64.67,41,East Theresahaven,Debit Card,2024-08-28,Silver,37,1.75,Standard,2023-06-21 22:39:50.795505
4060,James Drake,vphillips@example.com,Laptop Case,2025-01-24,156.52,25,Davidmouth,PayPal,2024-08-25,Gold,15,10.43,Standard,2023-11-15 19:44:35.332360
6986,Mrs. Tracey Moore,barry68@example.com,Wireless Headphones,2025-02-15,369.23,35,Christopherborough,Debit Card,2024-10-23,Bronze,43,8.59,Express,2023-10-24 09:08:56.001498
9948,Mary Cantu,anna92@example.com,Smartphone,2025-01-27,237.09,45,North Patrickburgh,PayPal,2024-10-22,Gold,38,6.24,Standard,2023-06-26 15:48:18.617253
2431,Dr. Kevin Campos,charles93@example.com,Smartphone,2025-02-15,197.51,34,Jefferyburgh,Debit Card,2024-11-12,Silver,24,8.23,Standard,2023-05-03 14:53:05.964415
5115,Felicia Lucas,webertravis@example.net,Smartphone,2025-01-24,89.01,30,Robertland,Credit Card,2024-11-02,Bronze,49,1.82,Express,2023-10-27 21:24:49.204957
6240,Michael Moon,john22@example.net,Portable Charger,2025-02-12,119.69,75,Williamshaven,Debit Card,2024-09-09,Gold,5,23.94,Express,2024-02-16 18:32:55.658254
5419,Ashley Aguilar,jjones@example.net,Portable Charger,2025-01-28,87.84,67,Johnport,Debit Card,2024-11-30,Bronze,7,12.55,Express,2023-11-26 12:01:05.497114
2956,Stephanie Robertson,mwebster@example.org,Portable Charger,2025-01-20,48.29,18,West Zacharyshire,PayPal,2024-12-10,Silver,42,1.15,Standard,2023-02-24 16:44:47.674339
9320,Bryan Smith,justinfranco@example.com,Laptop Case,2025-02-18,375.45,53,Lake Jenniferton,Credit Card,2024-10-23,Silver,42,8.94,Standard,2024-02-13 14:51:03.499672
4626,Martin Le,lpatrick@example.net,Wireless Headphones,2025-01-21,438.29,29,Port Joeland,Debit Card,2024-09-09,Gold,46,9.53,Standard,2023-11-03 14:48:37.289981
5971,Steve Yu,martinstephanie@example.com,Wireless Headphones,2025-02-16,281.88,79,Gallegosview,Debit Card,2024-09-17,Gold,37,7.62,Standard,2023-04-03 06:09:18.732096
6680,Sharon Sanders,brettmeyers@example.com,Portable Charger,2025-02-07,241.46,70,Brendamouth,Debit Card,2024-12-08,Bronze,46,5.25,Express,2023-12-26 18:55:38.902951
1073,Brittany Sanchez,ramseyjordan@example.com,Portable Charger,2025-01-31,462.19,79,Tylerville,Debit Card,2025-01-06,Gold,25,18.49,Standard,2023-07-13 01:25:42.377357
9393,Christine Mitchell,melissa43@example.net,Smartphone,2025-02-06,81.1,66,Robertsville,Credit Card,2024-11-02,Bronze,32,2.53,Express,2023-06-28 19:16:12.374796
7317,Nathaniel Frederick,james22@example.org,Portable Charger,2025-01-20,99.77,27,Patriciaside,Credit Card,2025-02-04,Gold,34,2.93,Standard,2023-07-11 03:53:25.603413
4053,Steven Caldwell,lisa57@example.com,Portable Charger,2025-01-29,257.69,43,New Juliemouth,Credit Card,2025-01-23,Bronze,7,36.81,Standard,2023-05-04 10:06:01.162808
6116,Amanda Robinson,cynthia42@example.net,Wireless Headphones,2025-02-08,211.71,50,Annehaven,Credit Card,2024-09-14,Silver,16,13.23,Standard,2023-04-24 03:50:38.265349
7276,Louis Thompson,dpatrick@example.com,Wireless Headphones,2025-02-09,365.57,26,South Amber,Debit Card,2024-09-06,Silver,28,13.06,Standard,2023-04-24 21:39:39.899364
4779,Barbara Harris,tammy78@example.net,Laptop Case,2025-02-12,290.63,20,Port Sarah,Credit Card,2025-01-23,Silver,22,13.21,Express,2023-04-10 08:38:42.184679
1290,Jesse Miller,fisheranne@example.com,Wireless Headphones,2025-02-15,405.35,19,Lake Paul,Debit Card,2025-01-06,Bronze,33,12.28,Standard,2023-06-04 21:35:05.682146
4657,Mary Ramirez,heather91@example.org,Laptop Case,2025-02-11,246.61,29,Lake Isabella,PayPal,2025-01-18,Bronze,30,8.22,Express,2023-07-27 19:55:13.606859
7995,Shannon Walsh,fhenderson@example.net,Portable Charger,2025-01-27,98.83,48,Port Brett,Credit Card,2025-02-05,Silver,43,2.3,Standard,2023-03-21 08:54:35.399738
5837,David Wright,lmathis@example.com,Portable Charger,2025-01-20,106.03,23,Harrisonfort,Credit Card,2025-01-11,Gold,4,26.51,Standard,2023-11-22 08:19:00.326101
4632,Timothy Randolph,deanlewis@example.org,Laptop Case,2025-02-17,356.7,26,West David,Debit Card,2025-01-29,Gold,42,8.49,Standard,2023-08-19 05:45:02.051735
3973,David Griffin,brandon18@example.net,Smartphone,2025-02-15,178.9,29,North Shariport,Debit Card,2024-11-25,Silver,29,6.17,Express,2023-07-28 02:51:56.350041
4723,Chelsey Hall,idawson@example.com,Laptop Case,2025-02-05,52.05,50,Gregorytown,PayPal,2025-01-06,Bronze,3,17.35,Express,2023-12-08 00:14:56.340035
8571,Michael Holt,miguelshaw@example.net,Wireless Headphones,2025-01-29,465.38,66,Brownfurt,PayPal,2024-12-04,Silver,19,24.49,Standard,2024-02-03 02:50:43.419021
3910,Dana Brewer,hernandezteresa@example.com,Portable Charger,2025-01-29,196.29,23,Marquezfort,PayPal,2024-12-07,Bronze,16,12.27,Express,2023-06-06 04:40:58.552929
8292,Kelly Mcguire,alewis@example.net,Laptop Case,2025-02-16,57.19,73,Port Audrey,Credit Card,2024-12-12,Bronze,48,1.19,Express,2023-06-06 11:23:25.993802
6374,Laurie Padilla,wilsonann@example.net,Wireless Headphones,2025-02-02,154.39,32,Susanton,Debit Card,2024-09-07,Gold,41,3.77,Express,2023-06-02 21:33:29.646588
9099,Mr. James Gonzalez,wware@example.com,Portable Charger,2025-02-11,402.5,54,Sheltonshire,PayPal,2024-09-07,Bronze,14,28.75,Standard,2023-08-14 04:21:23.957520
3518,Rebecca Smith,johnsonanthony@example.net,Portable Charger,2025-01-27,484.0,50,Contreraston,Credit Card,2024-11-02,Gold,41,11.8,Express,2023-06-17 03:00:15.076705
9002,Gerald King,cunninghamraymond@example.org,Laptop Case,2025-02-07,396.02,68,Lake Williamtown,Credit Card,2024-12-29,Bronze,21,18.86,Express,2023-10-08 20:53:14.135919
9435,Stephanie Nelson,timothynunez@example.net,Portable Charger,2025-01-28,88.8,80,Hendersonberg,Credit Card,2024-12-12,Silver,23,3.86,Express,2023-12-15 10:06:44.649177
1735,Haley Bryant,vmoore@example.org,Smartphone,2025-01-25,450.06,31,Jamiebury,Credit Card,2024-10-20,Bronze,13,34.62,Standard,2024-01-31 07:56:20.170211
7113,Melanie Jimenez,johnbowen@example.org,Portable Charger,2025-01-31,224.19,71,Amandafort,PayPal,2024-10-20,Silver,30,7.47,Express,2023-05-06 21:10:35.130891
1148,Matthew Kim,scottthomas@example.com,Portable Charger,2025-01-22,135.57,75,Port William,PayPal,2025-02-11,Silver,5,27.11,Standard,2023-07-21 03:57:48.486173
1577,Mr. James Clay,fmunoz@example.net,Wireless Headphones,2025-01-28,190.4,27,South Davidburgh,Debit Card,2024-10-14,Gold,43,4.43,Express,2023-05-15 10:42:06.084138
7933,Rhonda Patton,robinsonmichael@example.org,Wireless Headphones,2025-01-31,478.57,72,Jenniferstad,Debit Card,2024-10-20,Gold,25,19.14,Standard,2023-08-02 01:19:12.533415
7221,Francisco Smith DVM,reesedonna@example.org,Portable Charger,2025-02-04,289.03,32,Lisafurt,Debit Card,2024-10-10,Silver,48,6.02,Express,2023-11-12 12:24:17.130754
2179,James Green,dianasantiago@example.org,Portable Charger,2025-01-23,287.79,54,Thompsonmouth,Debit Card,2024-10-22,Silver,48,6.0,Express,2023-11-02 07:04:54.380594
4653,Pamela Aguilar,sotomary@example.com,Wireless Headphones,2025-02-15,32.14,43,North Bryan,PayPal,2024-11-01,Bronze,17,1.89,Standard,2023-07-12 19:30:49.517384
2935,Amy Shelton,cgreen@example.net,Laptop Case,2025-02-02,369.68,65,Port Kevinhaven,Debit Card,2024-09-11,Bronze,46,8.04,Express,2023-05-06 00:42:20.152885
6962,Stephanie Gonzalez,qgoodman@example.net,Laptop Case,2025-01-27,203.58,44,Sarahfort,Debit Card,2025-02-04,Gold,42,4.85,Express,2024-01-10 06:04:52.852568
6192,Kimberly Alexander,vterry@example.com,Laptop Case,2025-01-28,232.2,55,South Christopherburgh,Credit Card,2024-12-25,Bronze,49,4.74,Standard,2024-01-22 08:11:06.259526
2574,Michael White,qsmith@example.org,Wireless Headphones,2025-02-06,177.66,31,East Tinafurt,PayPal,2024-11-22,Bronze,25,7.11,Express,2023-05-02 13:54:18.372540
7892,Austin Hamilton,charles77@example.org,Smartphone,2025-02-09,311.25,65,New Josephstad,Debit Card,2024-09-03,Silver,17,18.31,Standard,2023-09-23 23:53:15.838230
2392,Melvin Meadows,angela22@example.org,Wireless Headphones,2025-02-09,211.18,41,Lake Amy,PayPal,2024-12-01,Bronze,27,7.82,Express,2023-10-22 09:22:53.199198
4194,Michael Saunders,charlenewalker@example.org,Smartphone,2025-01-30,486.15,27,Rosefort,Debit Card,2024-09-10,Silver,28,17.36,Standard,2023-11-12 13:57:36.295815
6746,Linda Ortiz,aharding@example.net,Portable Charger,2025-02-08,255.34,72,Adamsview,Debit Card,2024-12-22,Bronze,13,19.64,Express,2023-06-17 13:42:58.086267
3472,Danielle Chang,lutzstacy@example.net,Smartphone,2025-02-09,38.33,51,New Timothyfurt,Debit Card,2025-01-03,Bronze,30,1.28,Express,2023-12-16 09:53:23.431676
1418,Gina Rodriguez,floresalex@example.org,Laptop Case,2025-02-05,358.71,59,Tuckerfort,Credit Card,2025-01-14,Gold,23,15.6,Standard,2023-05-26 07:19:11.772599
8131,Daniel Schmidt,ybennett@example.net,Smartphone,2025-01-28,420.35,66,Johnbury,Credit Card,2024-10-04,Silver,32,13.14,Express,2023-12-15 19:59:06.413354
5530,Jennifer Perez,jray@example.org,Wireless Headphones,2025-02-12,170.83,77,Gillespieburgh,Credit Card,2024-11-21,Bronze,29,5.89,Express,2023-10-03 09:07:51.809319
6651,Daniel Roberts,usanchez@example.org,Wireless Headphones,2025-01-29,179.68,28,New Keithmouth,Debit Card,2025-02-02,Gold,5,35.94,Standard,2023-02-21 18:29:49.357558
3139,Allison Mendoza,emartin@example.com,Portable Charger,2025-01-30,267.84,55,Hayeschester,PayPal,2024-10-29,Bronze,31,8.64,Express,2023-09-17 07:30:48.780535
6195,Lisa Davis,todd36@example.com,Laptop Case,2025-01-30,51.18,57,Brewerhaven,Debit Card,2024-10-25,Silver,49,1.04,Express,2023-08-03 20:22:17.495612
9289,Melanie Reed,shawn31@example.net,Smartphone,2025-02-07,102.84,34,Josephfurt,PayPal,2024-09-03,Bronze,20,5.14,Express,2023-07-29 06:36:25.223045
6245,John Woods,cramirez@example.net,Portable Charger,2025-01-24,350.58,27,New Joshua,Credit Card,2024-11-12,Bronze,37,9.48,Express,2023-07-05 04:30:15.968557
2333,Nicole Wall,frivera@example.net,Wireless Headphones,2025-02-15,169.36,52,East Jessica,Credit Card,2025-01-16,Silver,5,33.87,Standard,2023-03-07 03:11:51.308226
1466,Erica Smith,michael17@example.org,Smartphone,2025-01-31,292.72,53,Justinmouth,Debit Card,2025-01-01,Silver,50,5.85,Express,2023-03-16 20:57:07.446775
5542,Cody Ortiz,igarcia@example.org,Smartphone,2025-02-07,75.81,33,Port Tiffanychester,Credit Card,2024-10-22,Bronze,15,5.05,Express,2023-05-05 04:30:53.718074
7036,Kaitlyn Cantu,hudsonwhitney@example.org,Smartphone,2025-02-04,109.12,64,New Richardtown,Credit Card,2024-11-25,Gold,13,8.39,Express,2023-09-12 22:19:22.938722
6328,Kathy Heath,kimberlybuchanan@example.org,Portable Charger,2025-02-02,326.21,78,Wrightshire,Credit Card,2025-02-06,Bronze,49,6.66,Express,2023-08-05 18:26:35.241026
9445,Sharon Bruce,fjohnson@example.net,Laptop Case,2025-02-06,167.74,49,Sarahtown,Debit Card,2025-01-12,Bronze,38,4.41,Express,2023-11-22 18:21:18.763329
5789,Jack Williams,carolinemoore@example.net,Portable Charger,2025-02-15,169.03,64,Lake Christophermouth,Debit Card,2024-12-11,Silver,44,3.84,Express,2023-11-06 21:49:59.137034
3417,Charles Black,keith30@example.com,Wireless Headphones,2025-02-07,153.9,60,Lake Michaelfort,PayPal,2024-09-13,Gold,45,3.42,Express,2023-08-06 22:06:39.837693
4330,Sara Bernard,zmartin@example.net,Laptop Case,2025-01-29,150.94,23,Lamberthaven,Credit Card,2024-12-21,Silver,21,7.19,Standard,2023-06-11 10:26:48.652313
6395,Pamela Vazquez,diazjudith@example.com,Wireless Headphones,2025-02-07,354.83,48,South Adrienne,Credit Card,2025-01-26,Silver,32,11.09,Standard,2024-01-31 16:47:20.960800
8429,Valerie Bailey,melissaortiz@example.com,Wireless Headphones,2025-02-02,297.77,22,New Daniel,Debit Card,2024-10-31,Bronze,3,99.26,Standard,2023-05-19 20:29:32.204886
1460,Catherine Grimes,jeffrey98@example.org,Laptop Case,2025-01-23,418.16,80,West Christopher,Credit Card,2024-11-16,Bronze,29,14.42,Standard,2023-08-14 10:57:00.490529
7981,Lacey Poole,alyssa06@example.net,Laptop Case,2025-01-27,94.74,76,Port Ronald,Debit Card,2025-02-07,Silver,1,94.74,Standard,2023-08-27 18:26:25.577227
7936,Cristian Foster,elizabeth06@example.com,Wireless Headphones,2025-02-03,330.08,77,Annemouth,Credit Card,2025-01-11,Silver,8,41.26,Standard,2023-11-15 19:13:02.076303
6359,Robert Flores,qolson@example.org,Laptop Case,2025-01-30,63.56,18,Benjaminmouth,PayPal,2024-12-24,Gold,49,1.3,Standard,2023-12-10 15:47:29.419725
9227,Allison Fernandez,linda87@example.org,Smartphone,2025-01-26,145.21,49,Katelynfort,Debit Card,2024-12-14,Bronze,35,4.15,Express,2023-03-09 07:34:09.865592
3505,Brian Mcguire,woodkristina@example.net,Portable Charger,2025-02-17,248.1,66,Bethanyville,Debit Card,2024-11-04,Silver,2,124.05,Standard,2023-02-25 09:02:11.294203
2947,Michael Wilson,cynthia66@example.org,Smartphone,2025-01-26,290.61,36,Lake Joshuastad,PayPal,2024-08-31,Bronze,43,6.76,Express,2023-03-07 11:26:40.166166
6500,Amanda Davidson,davidwoods@example.com,Smartphone,2025-02-15,322.15,54,Lake Patrickport,Credit Card,2024-12-13,Silver,20,16.11,Standard,2023-06-21 14:47:40.253613
6706,Sarah Banks,knappjeffrey@example.net,Smartphone,2025-01-31,180.66,53,South Kelly,Credit Card,2024-09-17,Silver,42,4.3,Standard,2023-04-21 12:21:53.335373
6328,Sydney Davis,warrenjeffrey@example.com,Laptop Case,2025-01-21,98.12,66,Monicaburgh,Credit Card,2024-10-08,Silver,24,4.09,Standard,2023-10-14 14:52:18.695508
7667,David Lawson,blairjordan@example.org,Portable Charger,2025-02-06,304.92,78,West Jacquelineside,Debit Card,2025-01-26,Silver,40,7.62,Standard,2023-09-06 22:29:58.774636
7834,Christopher Stewart MD,crodriguez@example.org,Wireless Headphones,2025-02-05,420.37,50,Clarkfort,Debit Card,2025-01-18,Silver,48,8.76,Standard,2024-02-03 04:51:02.389736
2895,Tracy Chung,walkerandrew@example.net,Portable Charger,2025-02-05,251.63,42,Lake Henryville,PayPal,2024-10-27,Gold,33,7.63,Express,2023-03-29 06:54:22.589257
6333,Jason Cowan,scott12@example.com,Smartphone,2025-01-26,386.32,24,South Richard,PayPal,2024-11-21,Silver,17,22.72,Standard,2023-07-14 11:46:54.058465
3650,Terry Silva,oconner@example.net,Portable Charger,2025-02-17,477.91,49,Michaelside,Debit Card,2024-09-02,Gold,50,9.56,Express,2023-09-14 08:45:40.350805
8394,Steven Pearson,changkim@example.org,Wireless Headphones,2025-02-16,265.86,20,Geraldland,Debit Card,2024-10-09,Bronze,33,8.06,Express,2024-01-18 01:36:13.116057
8336,Jason Johnson,jose15@example.org,Laptop Case,2025-02-01,476.72,36,Evelynhaven,Credit Card,2025-01-03,Bronze,17,28.04,Standard,2023-04-13 17:34:45.157378
5682,Jackie Miller,conleysarah@example.com,Smartphone,2025-02-05,398.51,34,Pooleberg,Credit Card,2024-08-26,Silver,27,14.76,Express,2023-04-30 12:04:15.535977
4151,Kristopher Galvan,larrythompson@example.com,Portable Charger,2025-02-09,404.72,18,Campbellville,PayPal,2024-10-17,Gold,36,11.24,Standard,2023-05-26 20:46:23.927694
5427,Christopher Benson,michaelcampbell@example.com,Laptop Case,2025-01-30,20.4,42,New Jameschester,Credit Card,2024-12-30,Gold,49,0.42,Standard,2023-12-20 21:40:57.731426
9738,Bryce Watts,charles09@example.net,Laptop Case,2025-01-30,167.61,77,Port Tammy,Credit Card,2024-10-27,Gold,14,11.97,Standard,2023-04-12 23:25:23.911168
6558,James Weaver,dixonjoshua@example.net,Laptop Case,2025-02-16,63.28,62,South Ericland,Credit Card,2024-09-19,Bronze,31,2.04,Standard,2023-04-30 01:31:21.572643
1534,Cathy Montgomery,gmoreno@example.net,Laptop Case,2025-02-12,22.37,27,Harrisonmouth,PayPal,2024-10-06,Gold,20,1.12,Standard,2023-04-17 19:54:05.079777
3054,Thomas Jordan,ryan95@example.net,Portable Charger,2025-02-12,283.92,73,New Cynthiaport,Debit Card,2025-01-07,Gold,27,10.52,Standard,2023-09-04 15:14:10.234588
8500,Lauren Hernandez,joseph93@example.org,Portable Charger,2025-01-26,340.85,49,Danafort,Debit Card,2024-09-20,Gold,29,11.75,Express,2024-01-02 18:19:59.451768
7607,Dean Briggs,browningmark@example.com,Wireless Headphones,2025-02-08,206.04,75,Lucasborough,Credit Card,2025-01-07,Silver,47,4.38,Standard,2023-03-03 22:34:06.537818
7501,Micheal Waters,webbcandice@example.com,Portable Charger,2025-01-27,451.05,20,New Erin,Debit Card,2024-10-01,Silver,5,90.21,Express,2023-05-04 06:50:21.473932
6224,Mary Eaton,huntdaniel@example.com,Smartphone,2025-01-28,186.5,70,East Johnberg,Credit Card,2024-11-27,Bronze,42,4.44,Express,2024-01-03 15:12:57.157179
4638,Sara Rojas,stephanie11@example.com,Wireless Headphones,2025-01-28,388.57,74,New Timothy,PayPal,2025-02-02,Silver,39,9.96,Express,2023-07-01 15:22:43.910579
5261,Shannon Riley,smithnicholas@example.com,Portable Charger,2025-01-20,313.07,44,East Jennifer,Credit Card,2024-10-25,Bronze,16,19.57,Express,2023-06-06 03:44:29.822580
3312,William Thompson,larrycrane@example.net,Laptop Case,2025-02-08,86.28,26,West Daniel,Credit Card,2025-01-10,Gold,3,28.76,Standard,2024-02-18 01:48:25.162759
7983,Annette Conner,matthewmoses@example.org,Wireless Headphones,2025-01-21,228.99,51,Antoniomouth,PayPal,2025-01-25,Bronze,10,22.9,Express,2023-12-25 17:39:16.401411
9133,Alicia Taylor,johnsonyolanda@example.com,Wireless Headphones,2025-02-08,224.34,29,Schmidtchester,PayPal,2025-02-06,Silver,38,5.9,Standard,2023-03-10 11:12:13.902211
4513,Brandon Myers,danielwilliams@example.org,Portable Charger,2025-02-03,36.72,30,New Ginamouth,Credit Card,2024-09-06,Gold,35,1.05,Standard,2023-06-02 19:42:28.879245
1293,Adam English,anthonywilliams@example.net,Smartphone,2025-02-08,347.52,29,Flynnfort,PayPal,2024-08-24,Gold,13,26.73,Standard,2023-04-26 02:11:09.756986
