Customer ID,Name,Email,Product Purchased,Purchase Date,Amount Spent ($),Age,City,Payment Method,Last Login Date,Membership Status,Number of Orders,Average Order Value ($),Preferred Shipping Method,Account Created Date
1483,Emily Johnson,nicole49@example.net,Laptop Case,2025-02-01,207.78,53,North Markport,Debit Card,2024-09-28,Bronze,27,7.7,Standard,2023-09-01 09:18:05.063213
6293,Richard Brown,cristian98@example.com,Wireless Headphones,2025-01-19,284.44,52,Walkershire,Debit Card,2024-11-02,Silver,38,7.49,Express,2023-10-27 06:48:51.693133
7586,Erin Trevino,vfinley@example.net,Wireless Headphones,2025-01-27,486.65,66,Alexandrafurt,Debit Card,2025-01-07,Bronze,12,40.55,Express,2023-09-28 13:45:40.509003
2387,Joshua Spencer,travisramos@example.org,Portable Charger,2025-01-29,296.22,20,West Mary,Credit Card,2025-02-04,Gold,40,7.41,Standard,2023-06-14 23:01:42.597034
3447,Michael Davis,wallaceandrew@example.com,Wireless Headphones,2025-01-23,58.94,51,Amberfurt,PayPal,2024-09-15,Silver,3,19.65,Express,2023-10-23 19:38:21.720694
1486,Melanie Morales,aallen@example.net,Portable Charger,2025-01-29,206.68,38,South Garyfort,Credit Card,2025-02-12,Gold,5,41.34,Express,2023-03-07 07:33:37.750148
6355,Jennifer Russell,nathanrichmond@example.org,Wireless Headphones,2025-02-11,117.34,31,West Olivia,PayPal,2024-09-15,Bronze,49,2.39,Express,2023-04-19 01:53:37.580442
8557,Kelly Bailey,alyons@example.com,Portable Charger,2025-01-23,405.2,28,Jenniferville,Debit Card,2024-11-02,Bronze,46,8.81,Standard,2023-12-08 03:45:21.620968
3026,Joshua Mason,alvarezkathryn@example.net,Portable Charger,2025-02-15,45.22,56,Port Sharon,Credit Card,2024-08-22,Gold,7,6.46,Express,2023-11-14 05:02:12.019225
9591,Christine Deleon,lynchjames@example.net,Wireless Headphones,2025-02-17,285.75,39,Angelaburgh,Credit Card,2024-08-31,Gold,20,14.29,Express,2023-07-06 08:14:24.807858
3764,Charles Walker,gregory30@example.net,Portable Charger,2025-02-16,402.7,76,South Wesley,Credit Card,2024-09-17,Bronze,12,33.56,Standard,2023-02-19 14:22:56.232853
5557,Timothy Matthews,elizabethphelps@example.net,Smartphone,2025-01-29,347.24,37,New Brandistad,PayPal,2024-09-10,Bronze,28,12.4,Express,2024-01-22 16:28:15.559762
9247,Ashley Knight,willischristina@example.net,Wireless Headphones,2025-02-09,467.83,69,Rodrigueztown,Credit Card,2024-09-01,Gold,50,9.36,Express,2023-10-02 17:12:22.090113
8579,Melissa Guerrero,steven02@example.net,Laptop Case,2025-02-04,448.61,78,East Phyllis,Credit Card,2024-09-27,Bronze,43,10.43,Standard,2023-04-05 05:08:49.762150
2360,Teresa Macias,jesse69@example.org,Wireless Headphones,2025-02-14,187.85,54,Breannabury,PayPal,2024-11-19,Silver,33,5.69,Express,2024-01-27 10:28:26.638821
9949,Cody Reeves,ibuchanan@example.org,Laptop Case,2025-01-30,313.74,59,Byrdview,Credit Card,2024-10-05,Silver,19,16.51,Express,2023-07-11 00:59:56.004969
6484,Jeanette Shelton,trogers@example.net,Smartphone,2025-02-03,437.71,42,North Adammouth,Debit Card,2024-09-14,Bronze,45,9.73,Express,2023-03-06 02:19:59.943028
3195,Corey Cruz,danaphillips@example.org,Portable Charger,2025-02-12,228.88,77,Herrerahaven,PayPal,2024-11-23,Gold,1,228.88,Express,2023-04-07 22:30:27.446584
5359,Michelle Anthony,sydneytran@example.com,Portable Charger,2025-01-28,348.87,36,East Jamie,PayPal,2024-10-10,Silver,20,17.44,Express,2024-01-10 15:57:03.393956
1361,Walter Price,tonyarobinson@example.org,Smartphone,2025-01-28,364.16,78,East Brianbury,Debit Card,2024-12-29,Silver,27,13.49,Express,2023-02-26 13:36:00.389644
2569,Jean Wood,evanszachary@example.com,Portable Charger,2025-02-12,482.74,19,Stewartborough,PayPal,2024-10-18,Silver,43,11.23,Standard,2023-09-06 16:06:21.895972
8066,Walter Richardson,fnguyen@example.net,Laptop Case,2025-01-26,428.43,48,Pacemouth,Credit Card,2025-01-27,Silver,10,42.84,Express,2023-04-20 18:53:13.348262
7359,Whitney Clark,todd78@example.net,Portable Charger,2025-02-05,130.93,39,West Christine,Credit Card,2024-10-07,Bronze,33,3.97,Express,2024-02-14 08:19:55.108374
5157,Charles Turner,patriciarobinson@example.net,Wireless Headphones,2025-01-30,199.5,62,Jonesbury,Debit Card,2024-09-27,Gold,32,6.23,Express,2023-08-25 17:08:01.915061
7923,Alfred Alexander,ethanbaker@example.com,Wireless Headphones,2025-01-30,332.61,21,Port Jillville,Credit Card,2024-12-05,Gold,25,13.3,Express,2023-11-30 08:34:27.021149
3202,Kristina Hart,jwhitehead@example.net,Portable Charger,2025-01-22,418.25,37,Lake Emily,Credit Card,2024-12-23,Silver,6,69.71,Standard,2023-07-26 18:01:32.628978
3382,Christina Joseph,vmann@example.org,Laptop Case,2025-02-06,450.84,20,Mcclainview,Debit Card,2024-11-12,Gold,33,13.66,Standard,2024-01-17 20:58:26.438382
9070,Laurie Macias,kevin41@example.org,Portable Charger,2025-01-29,35.36,68,Michaelfurt,Debit Card,2025-02-02,Silver,12,2.95,Standard,2023-11-23 04:45:03.275421
4903,Jim Williams,montoyajoseph@example.net,Smartphone,2025-01-26,148.44,73,Johnsonberg,Debit Card,2025-01-13,Bronze,38,3.91,Standard,2023-06-12 19:08:05.950632
6699,Sean Gray,johnsonkevin@example.net,Wireless Headphones,2025-01-19,286.27,32,New Raymondborough,Debit Card,2024-09-13,Silver,44,6.51,Standard,2023-06-19 23:33:52.711262
9901,Richard Lucas,perezdavid@example.net,Wireless Headphones,2025-02-06,413.65,28,West Erica,PayPal,2024-11-17,Silver,7,59.09,Express,2024-02-01 04:04:45.589377
8772,Vanessa Boyer,michaelromero@example.org,Wireless Headphones,2025-01-21,494.87,27,Farleychester,PayPal,2024-09-06,Gold,30,16.5,Standard,2023-07-01 01:31:13.247501
9712,Joseph Holloway,judithhall@example.com,Wireless Headphones,2025-01-21,279.5,21,East Tina,PayPal,2024-12-14,Bronze,29,9.64,Express,2023-06-29 11:26:06.820074
2242,Scott Alexander,kstewart@example.com,Portable Charger,2025-02-16,396.51,66,Johnbury,Debit Card,2024-12-19,Bronze,26,15.25,Express,2023-08-23 03:30:50.019183
9653,Manuel Davenport,shawn98@example.com,Portable Charger,2025-02-06,465.58,52,Karenland,Debit Card,2024-11-27,Bronze,18,25.87,Express,2023-11-30 09:16:18.668304
5919,Mitchell Howard,calderonryan@example.com,Smartphone,2025-01-23,470.28,74,Port Amy,PayPal,2024-10-18,Bronze,41,11.47,Express,2023-02-20 20:05:07.265069
5451,Michelle Porter,rebekahross@example.org,Smartphone,2025-01-22,392.87,46,Taylorbury,PayPal,2024-11-05,Gold,23,17.08,Standard,2023-09-28 17:45:33.357550
6047,Alexander King,cheryl60@example.com,Portable Charger,2025-02-07,265.35,44,Port James,Credit Card,2024-12-25,Silver,4,66.34,Express,2024-01-10 12:13:17.010320
3937,Tara Adams,cpayne@example.org,Smartphone,2025-02-01,456.32,59,West Vanessa,PayPal,2025-02-16,Silver,2,228.16,Express,2023-05-25 16:59:12.356848
9261,Chris Ho,morrisbobby@example.com,Wireless Headphones,2025-01-21,68.43,41,West Hollymouth,Debit Card,2025-01-27,Silver,31,2.21,Standard,2023-03-22 03:35:56.403331
1534,Dominique Woodard,dylangrant@example.net,Portable Charger,2025-01-20,471.1,80,West Pamelahaven,Credit Card,2024-12-24,Gold,29,16.24,Express,2024-02-05 05:58:00.507625
5926,Laura Jacobson,athompson@example.net,Laptop Case,2025-02-12,495.96,69,Cunninghamburgh,PayPal,2024-10-06,Silver,12,41.33,Express,2023-04-14 20:27:17.103477
1795,Heather Rivers,qmccormick@example.org,Portable Charger,2025-02-06,194.11,39,Williamsmouth,PayPal,2025-02-09,Silver,21,9.24,Standard,2023-02-21 17:18:23.623979
6019,Robert Allison,kennedywilliam@example.net,Laptop Case,2025-02-17,117.49,42,South Cherylbury,Debit Card,2024-09-14,Silver,32,3.67,Standard,2023-08-08 01:44:08.806670
1596,Hunter Mcintyre,holmesjohn@example.com,Wireless Headphones,2025-01-29,491.49,50,South Anitaborough,PayPal,2024-10-10,Silver,32,15.36,Express,2023-04-23 12:00:41.470218
7101,Stephanie Wright,julia08@example.net,Wireless Headphones,2025-02-08,415.55,19,Wolfshire,Credit Card,2025-02-14,Silver,4,103.89,Standard,2023-12-13 02:13:40.618948
1562,Linda Rasmussen,cortezrobin@example.com,Laptop Case,2025-02-12,72.68,78,Andrewberg,Credit Card,2024-12-02,Gold,36,2.02,Standard,2024-02-01 19:49:34.604428
2908,David Blackburn,victor67@example.net,Wireless Headphones,2025-02-09,265.91,42,New Kimberlyfurt,Credit Card,2024-09-15,Silver,7,37.99,Standard,2023-09-29 23:51:22.666807
6969,Michelle Sandoval,thomaspamela@example.com,Laptop Case,2025-02-02,150.16,49,Hatfieldhaven,Credit Card,2024-09-30,Bronze,41,3.66,Express,2023-11-28 10:41:12.370055
2884,Herbert Harris,donald23@example.com,Smartphone,2025-02-14,26.93,27,Powellmouth,PayPal,2024-10-04,Silver,40,0.67,Standard,2023-06-19 13:13:16.611757
1519,Abigail Delgado,pross@example.com,Laptop Case,2025-02-08,61.58,31,Williamsberg,PayPal,2024-10-10,Gold,30,2.05,Express,2023-08-19 06:14:23.483912
9678,Joseph Smith,ggregory@example.net,Wireless Headphones,2025-02-12,162.77,55,Bradyshire,Debit Card,2024-09-30,Bronze,5,32.55,Express,2023-04-25 05:09:53.453362
1880,Jasmine White,wangbethany@example.com,Laptop Case,2025-01-20,64.73,61,Natashastad,PayPal,2024-11-15,Bronze,37,1.75,Express,2023-09-06 07:32:12.141177
3272,Robert Castaneda DDS,muelleramanda@example.com,Portable Charger,2025-01-27,298.85,29,New Ashleyton,Debit Card,2024-10-09,Bronze,49,6.1,Express,2023-06-20 11:28:43.468395
7095,Juan Hernandez,ytaylor@example.com,Portable Charger,2025-01-24,380.44,74,South Calvin,PayPal,2024-10-22,Silver,10,38.04,Express,2023-10-09 08:58:36.572554
3238,Katherine Harper,pattersonnicholas@example.net,Smartphone,2025-02-08,341.12,80,West Susanbury,Debit Card,2025-02-08,Silver,38,8.98,Standard,2024-01-07 02:59:11.122545
9089,Raymond Francis Jr.,psmith@example.org,Portable Charger,2025-02-03,235.17,27,East Diane,Debit Card,2024-10-23,Silver,46,5.11,Express,2023-04-20 20:50:21.467782
8829,Richard Lowe,smithjason@example.org,Laptop Case,2025-02-05,426.03,34,Lake Carl,Credit Card,2024-10-05,Silver,49,8.69,Standard,2023-04-05 08:49:01.489382
8915,Raymond Scott,amandaolson@example.org,Portable Charger,2025-02-13,174.29,60,South Victoria,Debit Card,2024-09-22,Gold,3,58.1,Standard,2023-06-05 10:42:20.505728
9608,Matthew Thomas,wgarcia@example.com,Wireless Headphones,2025-01-21,349.3,75,Natalieside,Debit Card,2024-11-05,Silver,22,15.88,Express,2023-05-20 06:15:08.148497
9616,Lauren Kim,michael60@example.com,Portable Charger,2025-02-17,36.08,20,Lake Kristina,Credit Card,2025-02-03,Bronze,13,2.78,Express,2023-09-20 08:04:46.904718
7033,Claudia Hall,milesmichele@example.org,Smartphone,2025-02-04,394.12,45,Port Carlos,Debit Card,2024-10-18,Gold,11,35.83,Standard,2023-03-25 15:09:10.321660
9740,Brandon White,emma66@example.com,Wireless Headphones,2025-02-07,318.21,43,Craigfurt,PayPal,2024-09-15,Bronze,44,7.23,Standard,2023-08-18 14:33:25.433997
4095,Tammy Wood,kevin71@example.org,Portable Charger,2025-02-11,369.62,48,Pamelaburgh,PayPal,2024-09-18,Bronze,29,12.75,Standard,2023-03-08 16:19:44.267014
1675,Rachael Johnson,floresdale@example.com,Portable Charger,2025-02-06,110.98,24,Farrellburgh,Debit Card,2024-11-23,Bronze,45,2.47,Standard,2023-06-24 06:40:58.783483
9342,Gabrielle Schwartz,daniel13@example.net,Wireless Headphones,2025-02-14,298.78,62,New Cynthia,Credit Card,2025-01-24,Silver,31,9.64,Express,2023-07-30 18:14:53.695257
2388,David Shaw,hannahstevens@example.com,Portable Charger,2025-01-20,310.45,23,Smithfort,Debit Card,2024-09-20,Silver,38,8.17,Express,2024-02-10 23:59:31.597536
2480,Troy Brown,roger62@example.net,Laptop Case,2025-02-07,116.27,49,Tuckerside,Credit Card,2025-01-12,Silver,49,2.37,Standard,2023-09-25 11:28:50.794873
4782,Natasha Montgomery,ellisondonna@example.org,Laptop Case,2025-02-07,274.77,80,Port Julieside,PayPal,2025-02-06,Gold,43,6.39,Express,2024-01-22 15:24:59.072531
1146,Scott Holland,shammond@example.com,Wireless Headphones,2025-01-19,333.44,40,Brownborough,Credit Card,2024-10-03,Bronze,20,16.67,Express,2023-04-05 22:14:39.418347
4366,Lisa Carey,grayjoseph@example.com,Wireless Headphones,2025-01-20,180.47,79,Dawnmouth,Credit Card,2024-12-12,Bronze,46,3.92,Standard,2024-01-25 08:52:16.675792
7305,Jason Conway,walterlester@example.org,Wireless Headphones,2025-01-24,470.52,61,Petersonmouth,PayPal,2024-09-09,Bronze,32,14.7,Express,2023-04-13 13:49:38.758054
7870,Jeffrey Barnett,phillipvargas@example.org,Smartphone,2025-02-14,342.97,32,Johnsonchester,Debit Card,2024-12-26,Gold,20,17.15,Express,2023-05-10 05:10:17.347353
5578,Brett Johnson,rodriguezkelly@example.com,Portable Charger,2025-02-01,168.4,45,Lake Taylorton,Debit Card,2024-09-21,Gold,5,33.68,Express,2023-10-10 23:04:25.039942
1744,Catherine Johnson,mflores@example.org,Wireless Headphones,2025-01-23,482.81,68,Vangmouth,PayPal,2024-09-02,Gold,39,12.38,Standard,2023-12-17 19:41:24.073245
7137,Donna Garcia,jamesstevens@example.org,Laptop Case,2025-02-11,165.31,75,Jaimeberg,Credit Card,2024-12-15,Gold,23,7.19,Express,2023-04-14 08:43:42.348557
3872,Jackie Morris,laurencox@example.org,Wireless Headphones,2025-02-01,427.72,62,East Tinaberg,Debit Card,2024-11-16,Silver,44,9.72,Standard,2023-07-25 21:26:30.537986
3391,Russell Guerrero,alisonbrooks@example.com,Smartphone,2025-01-21,51.89,37,Gonzalesfort,Credit Card,2024-12-07,Silver,8,6.49,Express,2023-10-03 16:53:41.400489
9202,Briana Rogers,tonya81@example.com,Portable Charger,2025-02-11,260.5,43,Johnville,Debit Card,2025-01-04,Bronze,15,17.37,Standard,2023-04-07 21:39:42.641697
6747,Maria Wilson,andrea53@example.net,Wireless Headphones,2025-01-22,361.87,25,New Julie,Debit Card,2024-10-28,Gold,35,10.34,Standard,2023-09-29 06:55:25.902136
1177,Thomas Smith,kimberly31@example.com,Laptop Case,2025-01-20,436.45,34,New Sabrina,Debit Card,2024-12-26,Silver,40,10.91,Express,2024-01-20 20:22:29.970535
8500,Martha Nixon,tomlopez@example.net,Wireless Headphones,2025-01-30,365.84,30,East Devon,Credit Card,2024-11-19,Bronze,5,73.17,Standard,2023-10-10 14:05:23.957320
1393,Andrew Diaz,karagrant@example.com,Wireless Headphones,2025-01-30,40.59,39,Marietown,PayPal,2024-10-18,Gold,27,1.5,Standard,2023-07-30 13:08:06.899477
2339,Sheri Smith,hobbsmatthew@example.net,Wireless Headphones,2025-02-03,374.77,39,Gabrielabury,Debit Card,2024-12-14,Gold,33,11.36,Standard,2024-01-12 03:25:36.567370
5223,Andrea Davis,mtorres@example.com,Smartphone,2025-02-06,158.93,28,East Kayla,Debit Card,2025-01-17,Bronze,16,9.93,Standard,2023-04-24 01:19:49.921854
9820,Larry Daniels,xsmith@example.org,Smartphone,2025-01-30,29.74,23,Donaldton,Debit Card,2025-01-14,Silver,35,0.85,Standard,2023-08-14 07:20:03.304739
8975,James Roberts,florestiffany@example.net,Wireless Headphones,2025-02-08,30.33,25,Port Michaelhaven,PayPal,2024-08-27,Gold,23,1.32,Express,2023-06-15 11:05:06.554857
1844,David Gordon,thomas11@example.net,Wireless Headphones,2025-02-17,129.74,67,Lake Nathanielport,Debit Card,2025-01-21,Silver,37,3.51,Standard,2024-01-04 13:23:26.986795
6669,Dawn Mitchell,ubailey@example.net,Laptop Case,2025-02-10,204.77,57,Ramosview,Credit Card,2025-02-13,Silver,6,34.13,Express,2023-06-18 21:17:43.317503
9852,Robert Ponce,robertoray@example.com,Laptop Case,2025-01-21,415.27,55,Phillipmouth,PayPal,2024-10-10,Gold,5,83.05,Express,2023-10-01 22:06:55.631028
1290,Christopher Jackson,david47@example.net,Laptop Case,2025-01-29,147.33,58,Mullenhaven,Credit Card,2024-12-31,Silver,28,5.26,Standard,2024-01-12 17:32:59.362864
1817,Tiffany Ortiz,christopherrussell@example.com,Wireless Headphones,2025-02-02,303.19,47,Markborough,Credit Card,2024-10-24,Silver,35,8.66,Standard,2023-05-16 13:15:57.004196
8237,Mr. Chris Lee MD,jillian47@example.com,Wireless Headphones,2025-02-05,418.41,57,Michaelfurt,Credit Card,2025-01-05,Silver,30,13.95,Express,2023-09-29 13:23:37.788335
2986,Melissa Miller,jonathan80@example.org,Wireless Headphones,2025-01-25,388.42,69,Davidmouth,PayPal,2024-09-08,Gold,20,19.42,Express,2024-02-07 09:07:52.930594
5177,Brian Lee,ruben70@example.net,Portable Charger,2025-02-05,136.72,42,Port Matthewbury,Credit Card,2024-10-20,Bronze,47,2.91,Express,2023-04-01 12:05:08.518961
2556,Jeremiah Chandler,rowlandemily@example.net,Smartphone,2025-01-23,358.93,72,New Michelle,PayPal,2024-11-17,Silver,45,7.98,Express,2024-01-24 15:45:20.329549
6772,Christine Howard,laura35@example.org,Laptop Case,2025-01-29,329.36,21,Jamieshire,PayPal,2025-01-22,Silver,22,14.97,Standard,2023-04-04 04:46:56.324078
4939,Dustin Rowe,greencharles@example.net,Smartphone,2025-02-17,257.79,31,Lake Matthewchester,Debit Card,2024-12-21,Silver,46,5.6,Express,2023-10-23 22:10:27.296037
6737,Cassidy Payne MD,qperkins@example.net,Portable Charger,2025-01-28,274.6,78,Sheriport,Credit Card,2025-02-12,Bronze,11,24.96,Express,2023-08-18 09:17:06.700410
8557,Diane Singleton,balledwin@example.com,Laptop Case,2025-01-26,253.68,51,Camachotown,Debit Card,2024-10-29,Gold,25,10.15,Express,2023-03-08 11:47:14.176093
9947,Robert Finley,tdunlap@example.net,Smartphone,2025-02-09,167.73,33,Williamsonstad,PayPal,2025-02-10,Gold,17,9.87,Standard,2023-09-22 18:15:58.062412
4929,Charles Miller,dukelouis@example.org,Smartphone,2025-02-05,178.97,46,Reedfurt,Credit Card,2025-02-10,Bronze,36,4.97,Standard,2024-01-14 22:31:12.228338
5039,Kevin Dean,bishoplauren@example.com,Wireless Headphones,2025-02-10,194.88,62,Reginaburgh,Credit Card,2024-12-15,Gold,43,4.53,Standard,2024-01-18 00:50:15.325491
8772,Lawrence Fischer,traci41@example.com,Laptop Case,2025-02-12,201.88,28,Lake Michaelton,Credit Card,2024-08-27,Silver,39,5.18,Express,2023-07-19 10:19:22.090705
7926,Ryan Peterson,cobbjames@example.com,Wireless Headphones,2025-01-31,204.32,80,Bowenhaven,Debit Card,2024-12-29,Bronze,38,5.38,Express,2023-02-20 09:21:28.366110
1628,Mary Ashley,parkerjacqueline@example.com,Laptop Case,2025-01-26,186.54,29,Port Scottville,PayPal,2025-01-23,Gold,28,6.66,Standard,2023-04-03 07:20:53.308026
4369,Peter Huang,justinhicks@example.net,Portable Charger,2025-01-28,444.2,72,South Andrew,Credit Card,2025-01-03,Bronze,4,111.05,Standard,2023-06-11 01:25:58.823267
9449,Lee Mays,mccarthyjoseph@example.com,Smartphone,2025-01-25,45.77,54,Delacruzmouth,Debit Card,2025-02-12,Silver,27,1.7,Standard,2024-02-18 16:54:20.882447
8376,Eric Brown,klee@example.org,Laptop Case,2025-02-07,133.76,39,West Phillip,PayPal,2024-12-06,Bronze,47,2.85,Standard,2023-05-16 19:25:47.340010
6894,Alexander Reyes,watsongabriela@example.org,Smartphone,2025-02-03,42.95,80,East Angela,Credit Card,2025-01-03,Silver,37,1.16,Express,2023-07-08 07:43:37.342488
9085,Nancy Aguirre,tylermiller@example.org,Smartphone,2025-02-05,69.2,37,Port Emilyside,Credit Card,2025-02-07,Silver,40,1.73,Express,2023-10-27 23:29:12.051474
2568,Melissa Anderson,paulahowell@example.org,Wireless Headphones,2025-02-07,287.62,51,Christinashire,Credit Card,2024-09-26,Silver,42,6.85,Express,2023-03-25 13:19:24.889739
4425,Mario Hodge,egriffith@example.org,Wireless Headphones,2025-01-23,386.81,75,Lake Crystal,Credit Card,2025-02-03,Gold,21,18.42,Express,2023-04-11 09:39:00.464486
1524,Doris Maldonado,mcdonaldbrendan@example.net,Smartphone,2025-02-06,368.23,34,Port Keithberg,PayPal,2025-01-04,Silver,49,7.51,Standard,2023-10-02 21:11:53.063801
7733,Becky Cole,gsimmons@example.net,Smartphone,2025-01-27,369.24,60,South John,Credit Card,2024-09-25,Silver,35,10.55,Standard,2023-12-19 08:36:38.764446
2276,Richard Miller,msalinas@example.com,Wireless Headphones,2025-01-27,244.99,18,West Justinstad,PayPal,2024-12-20,Bronze,42,5.83,Standard,2024-01-21 18:14:05.529039
1984,Amy Graham,sonia47@example.com,Wireless Headphones,2025-02-07,129.74,76,Lake Kimberly,Debit Card,2024-11-25,Bronze,14,9.27,Express,2023-07-03 04:51:45.143236
8300,Robert Patterson,johnsonmichele@example.org,Laptop Case,2025-01-20,51.65,58,Kristinafort,PayPal,2025-02-09,Bronze,9,5.74,Express,2023-06-20 03:28:08.865744
3129,Theresa Smith,johnarmstrong@example.com,Wireless Headphones,2025-01-20,296.18,49,Codyhaven,PayPal,2024-08-26,Silver,44,6.73,Express,2023-09-17 04:53:09.943901
3714,Hannah Shepard,jgraham@example.net,Laptop Case,2025-02-04,488.69,57,Kelleyhaven,Credit Card,2024-08-24,Silver,34,14.37,Express,2023-05-01 16:18:54.224802
9289,Carla Barnes,yross@example.com,Wireless Headphones,2025-01-24,268.12,60,New Caseyshire,PayPal,2025-01-07,Bronze,50,5.36,Express,2024-01-18 09:27:11.350621
2124,Stacey Reed,wjames@example.com,Wireless Headphones,2025-01-19,362.05,31,East Christine,Credit Card,2024-11-06,Bronze,33,10.97,Express,2023-07-15 08:04:20.065306
5291,Jackson Hayes,omiller@example.org,Wireless Headphones,2025-01-25,222.41,73,Lake Stephanie,PayPal,2024-11-23,Gold,45,4.94,Express,2023-06-11 18:35:28.036352
6957,Kelly Clark,briannawalker@example.org,Portable Charger,2025-02-15,230.62,18,Jamesland,Debit Card,2024-12-24,Gold,39,5.91,Express,2023-11-16 00:37:47.934233
5710,Laura Thomas,dorothy14@example.net,Wireless Headphones,2025-02-15,232.62,56,Chadmouth,Debit Card,2024-11-07,Gold,39,5.96,Standard,2024-02-04 23:44:40.461555
2976,Brett Long,hesterjohn@example.net,Laptop Case,2025-01-24,106.19,74,Robertsfurt,Debit Card,2024-11-27,Bronze,30,3.54,Standard,2023-10-09 04:02:53.138182
3706,Jason Le,robert64@example.com,Wireless Headphones,2025-02-08,101.04,62,Jamesberg,Credit Card,2024-08-22,Gold,13,7.77,Express,2023-10-14 04:13:32.137412
1008,David Flores,jacobramsey@example.com,Laptop Case,2025-02-02,441.09,62,Amyside,Credit Card,2024-10-21,Silver,32,13.78,Express,2023-11-22 13:26:54.782164
2654,Rebecca Hall,russell57@example.org,Wireless Headphones,2025-01-29,213.0,32,South Katrina,Credit Card,2024-09-02,Bronze,29,7.34,Express,2024-02-18 23:56:28.160967
9038,Kimberly Monroe,gbender@example.org,Smartphone,2025-02-17,497.65,25,West Danielleborough,Credit Card,2024-12-04,Bronze,36,13.82,Express,2023-09-16 15:53:53.201853
1466,Kimberly Calderon,tyrone00@example.com,Smartphone,2025-02-08,85.77,59,New Brittany,Debit Card,2024-11-10,Gold,42,2.04,Standard,2023-07-27 08:04:08.414098
7821,Darlene Brown,johnware@example.com,Smartphone,2025-01-22,105.61,53,Calhounfurt,Debit Card,2024-09-01,Gold,46,2.3,Standard,2024-01-16 18:22:10.898846
9766,Danielle Fields,whitney14@example.com,Portable Charger,2025-02-15,436.62,55,Kruegerville,Debit Card,2025-01-20,Gold,1,436.62,Express,2023-10-10 01:11:56.428571
7715,Elizabeth Wells,susan49@example.com,Smartphone,2025-02-16,254.3,80,North James,PayPal,2024-10-18,Gold,12,21.19,Standard,2023-04-13 12:25:15.268941
7427,Debbie Williams,glenn69@example.net,Smartphone,2025-01-23,255.79,28,Lynchburgh,Debit Card,2024-12-03,Bronze,18,14.21,Express,2024-01-18 17:24:58.759074
7133,Susan Freeman,leahmarquez@example.org,Portable Charger,2025-01-29,43.62,51,Shelbyshire,PayPal,2024-11-07,Bronze,10,4.36,Standard,2023-10-25 03:09:15.442989
1166,Brittany Diaz,hannahdavis@example.net,Portable Charger,2025-02-10,153.73,78,Ryantown,Credit Card,2024-12-24,Silver,26,5.91,Standard,2023-09-18 12:33:27.524457
2954,Matthew Hurst,johnsonrobert@example.org,Portable Charger,2025-02-01,159.25,48,Lake Chelseatown,PayPal,2025-02-01,Gold,41,3.88,Standard,2023-09-10 19:26:46.110121
3697,Robert Hart,scampos@example.net,Wireless Headphones,2025-02-04,228.43,67,Connieport,PayPal,2024-10-31,Bronze,9,25.38,Express,2023-11-09 01:11:52.180299
8241,April Green,rogerschad@example.org,Smartphone,2025-01-27,230.02,23,Rodriguezview,Credit Card,2024-10-29,Gold,27,8.52,Standard,2023-12-04 17:45:56.520273
6437,Patricia Berry,robertalexander@example.com,Portable Charger,2025-01-27,236.99,27,Michaelberg,PayPal,2024-10-04,Gold,6,39.5,Express,2023-09-09 01:37:46.908007
1430,William Humphrey,monicakemp@example.com,Smartphone,2025-02-09,123.69,55,Meyerview,PayPal,2024-10-06,Silver,1,123.69,Standard,2023-08-09 15:54:09.617712
8645,Randy Harris,klee@example.org,Portable Charger,2025-01-21,458.41,23,South Mason,PayPal,2024-11-05,Bronze,16,28.65,Standard,2024-01-27 10:23:06.890624
9918,Margaret Wade,mary51@example.com,Wireless Headphones,2025-01-21,50.17,78,New Kevin,Debit Card,2024-09-14,Silver,46,1.09,Express,2023-06-05 10:00:32.275352
5451,Stephanie Carter,jerry99@example.org,Smartphone,2025-02-08,41.95,42,Millerchester,Debit Card,2024-08-23,Gold,5,8.39,Express,2023-10-03 14:10:21.731613
9976,Robert Hunt,aaron06@example.com,Portable Charger,2025-01-19,201.29,76,Jessicaburgh,PayPal,2024-10-04,Silver,22,9.15,Standard,2023-09-21 02:54:16.727194
2103,Kristine Butler,brenttorres@example.com,Laptop Case,2025-02-14,75.31,29,Kellyfort,PayPal,2024-09-07,Bronze,18,4.18,Express,2023-07-28 16:11:28.582404
6838,Derek Williamson,howard19@example.org,Smartphone,2025-02-06,124.52,22,Kingport,Debit Card,2024-09-11,Gold,23,5.41,Standard,2023-12-16 22:41:49.820275
1340,Claudia Garcia,amandacooley@example.org,Laptop Case,2025-02-15,405.4,39,Wilkersonchester,PayPal,2024-12-22,Bronze,24,16.89,Standard,2023-11-10 18:05:05.958279
6172,Jay Mejia,rkemp@example.net,Smartphone,2025-02-13,374.21,77,Mccoyberg,Credit Card,2024-10-24,Silver,29,12.9,Express,2023-10-28 22:59:10.418084
7428,John Larson,brian60@example.org,Smartphone,2025-01-28,492.9,54,South Tylerberg,Credit Card,2025-01-29,Bronze,34,14.5,Express,2023-11-04 05:44:19.712796
4071,Sarah Rivera,jennifer32@example.com,Laptop Case,2025-02-12,44.31,22,Petersshire,PayPal,2024-08-26,Bronze,37,1.2,Express,2023-11-30 11:17:59.409329
1555,Zachary Henson,jessica28@example.org,Smartphone,2025-02-05,271.91,39,Kingtown,Debit Card,2025-01-16,Silver,15,18.13,Express,2023-05-30 06:57:01.908053
